OTU,Kingdom,Clade1,Clade2,Order,Family,Subfamily,Genus,Species,WTU.kingdom,WTU.clade1,WTU.clade2,WTU.order,WTU.family,WTU.subfamily,WTU.genus,WTU.species
OTU12072,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU9548,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU10665,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU16201,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU9709,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,NA,NA,1,1,11,47,115,168,830,1490
OTU9763,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,NA,NA,1,1,11,47,115,165,824,1479
OTU10408,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU16064,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU14462,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU10562,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU16976,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU10128,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU9881,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU10709,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU16381,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU10233,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU13610,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU14961,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU8053,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU10364,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU14829,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU7822,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU8277,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU11059,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU13534,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU10604,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU8212,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU10583,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU7780,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU13486,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU9186,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU9989,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU13650,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU8661,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU13449,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU8780,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU14244,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU17007,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU10587,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU13459,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU9992,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,Chenopodioideae,Atriplex,NA,1,1,11,47,115,165,821,1471
OTU321,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU287,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU551,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU323,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU376,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU330,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU356,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU386,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU598,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU352,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU451,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU332,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU540,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU375,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU414,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU476,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU594,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU485,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU535,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU456,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU536,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU474,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU740,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU769,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU614,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU622,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU592,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU651,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU747,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU633,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU484,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU602,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU606,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU757,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU548,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU731,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU683,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU647,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU712,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU673,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1337,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU832,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU787,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU785,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU632,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU662,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU707,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU904,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU783,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU922,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU833,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU682,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU853,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU927,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU852,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU792,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1142,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU906,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU930,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU855,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU917,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU1066,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU912,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU975,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU865,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU947,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU921,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1069,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU958,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU918,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1033,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU1160,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1113,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU940,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1120,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1091,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1031,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1192,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1078,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1127,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1092,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1173,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1204,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1275,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1252,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1231,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1242,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1269,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1353,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1340,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1248,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1469,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1357,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1328,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1869,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1352,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1439,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1555,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1434,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1562,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1507,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1517,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1633,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1666,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1624,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1604,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1599,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1650,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1837,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1841,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2224,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1913,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2164,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2280,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2532,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1784,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1683,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1951,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2213,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2056,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2204,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2124,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2462,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU1919,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU3026,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2225,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2199,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2242,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2357,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2289,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2337,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2455,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2517,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU2355,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU2349,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2780,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2554,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
OTU2447,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Sida,Sida_sp__TRK-2015,1,1,10,37,88,123,727,1322
