#OTU ID,ConsensusLineage,S009063.Wisely
OTU776,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",3
OTU4838,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Tuctoria,s:Tuctoria_greenei; ",3
OTU40055,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Panicum,s:Panicum_capillare; ",3
OTU77105,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Yakirra,s:Yakirra_pauciflora; ",3
OTU74624,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Panicum,s:Panicum_notatum; ",3
OTU62838,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Cyperaceae,f:Cyperoideae,g:Carex,s:Carex_aquatilis; ",2
OTU3422,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Malpighiales,o:Euphorbiaceae,f:Crotonoideae,g:Croton; ",2
OTU353,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae; ",2
OTU43743,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Homopholis,s:Homopholis_belsonii; ",2
OTU479,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",2
OTU93436,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Paspalum,s:Paspalum_erianthum; ",2
OTU5539,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Distichlis; ",2
OTU38397,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Moorochloa,s:Moorochloa_malacodes; ",2
OTU1123,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",2
OTU84831,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Microstegium,s:Microstegium_fasciculatum; ",2
OTU86531,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Glyphochloa,s:Glyphochloa_talbotii; ",2
OTU15064,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",2
OTU69608,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Muhlenbergia,s:Muhlenbergia_richardsonis; ",2
OTU53201,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Lamiales,o:Acanthaceae,f:Acanthoideae,g:Dyschoriste,s:Dyschoriste_radicans; ",1
OTU1859,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Aristidoideae,g:Aristida; ",1
OTU19318,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Myrtales,o:Onagraceae,f:Onagroideae,g:Oenothera; ",1
OTU99480,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Malpighiales,o:Euphorbiaceae,f:Euphorbioideae,g:Euphorbia,s:Euphorbia_celastroides; ",1
OTU185,"d:Viridiplantae,k:Streptophyta,p:Pinidae,c:Pinales,o:Pinaceae,g:Abies; ",1
OTU12636,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Fabales,o:Fabaceae,f:Mimosoideae,g:Prosopis; ",1
OTU410,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Cichorioideae; ",1
OTU18230,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Malvales,o:Malvaceae,f:Malvoideae,g:Hibiscus,s:Hibiscus_calyphyllus; ",1
OTU422,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Sapindales,o:Anacardiaceae; ",1
OTU512,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Lamiales,o:Lamiaceae,f:Nepetoideae; ",1
OTU39123,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Bouteloua,s:Bouteloua_hirsuta; ",1
OTU12298,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Cornales,o:Loasaceae,g:Mentzelia; ",1
OTU59434,"d:Viridiplantae,k:Streptophyta,c:Caryophyllales,o:Amaranthaceae,f:Chenopodioideae,g:Chenopodium,s:Chenopodium_leptophyllum; ",1
OTU97131,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Dactyloctenium,s:Dactyloctenium_aegyptium; ",1
OTU4166,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Lamiales,o:Verbenaceae; ",1
OTU27218,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Fabales,o:Fabaceae,f:Mimosoideae,g:Leucaena,s:Leucaena_leucocephala; ",1
OTU87652,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Goodeniaceae,g:Scaevola,s:Scaevola_nubigena; ",1
OTU8807,"d:Viridiplantae,k:Streptophyta,p:Pinidae,c:Pinales,o:Pinaceae,g:Pinus; ",1
OTU3691,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Rosales,o:Rosaceae,f:Maloideae; ",1
OTU3346,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae; ",1
OTU92029,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Tripogon,s:Tripogon_trifidus; ",1
OTU5309,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Fabales,o:Fabaceae,f:Mimosoideae; ",1
OTU3459,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae; ",1
OTU78390,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Bouteloua,s:Bouteloua_trifida; ",1
OTU76675,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Rupichloa,s:Rupichloa_acuminata; ",1
OTU11208,"d:Viridiplantae,k:Streptophyta,p:asterids,c:Asterales,o:Asteraceae,f:Asteroideae; ",1
OTU84391,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_papposa; ",1
OTU63273,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Oplismenus,s:Oplismenus_undulatifolius; ",1
OTU17328,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Rupichloa; ",1
OTU1790,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Echinochloa; ",1
OTU14526,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",1
OTU35134,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Ichnanthus,s:Ichnanthus_leptophyllus; ",1
OTU35328,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Leptochloa,s:Leptochloa_crinita; ",1
OTU83285,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Gynerium,s:Gynerium_sagittatum; ",1
OTU31006,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Brachiaria,s:Brachiaria_deflexa; ",1
OTU14378,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Enteropogon,s:Enteropogon_macrostachyus; ",1
OTU99763,"d:Viridiplantae,k:Streptophyta,p:rosids,c:Malpighiales,o:Euphorbiaceae,f:Euphorbioideae,g:Excoecaria,s:Excoecaria_sp__Pell_678; ",1
OTU13122,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Paspalum; ",1
OTU40697,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Paspalum,s:Paspalum_cromyorhizon; ",1
OTU25652,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",1
OTU23345,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Saccharum; ",1
OTU13118,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",1
OTU45944,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Eragrostis,s:Eragrostis_sessilispica; ",1
OTU20438,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",1
OTU72274,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Ichnanthus,s:Ichnanthus_lancifolius; ",1
OTU35334,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Chloridoideae,g:Sohnsia,s:Sohnsia_filifolia; ",1
OTU88759,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Urochloa,s:Urochloa_lachnantha; ",1
OTU81807,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Sacciolepis,s:Sacciolepis_vilvoides; ",1
OTU16077,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae; ",1
OTU40061,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Panicoideae,g:Sacciolepis,s:Sacciolepis_myosuroides; ",1
OTU73300,"d:Viridiplantae,k:Streptophyta,p:commelinids,c:Poales,o:Poaceae,f:Danthonioideae,g:Tenaxia,s:Tenaxia_stricta; ",1
Total_Reads,,12474
