"OTU.ID","Sample","Reads"
"OTU1443","S009035",1
"OTU1492","S009035",1
"OTU1578","S009035",1
"OTU1729","S009035",28
"OTU1915","S009035",1
"OTU5477","S009035",18
"OTU2950","S009035",13
"OTU4420","S009035",9
"OTU4932","S009035",8
"OTU6748","S009035",7
"OTU8663","S009035",4
"OTU7791","S009035",4
"OTU6096","S009035",4
"OTU10151","S009035",3
"OTU9391","S009035",3
"OTU14773","S009035",3
"OTU8707","S009035",3
"OTU16027","S009035",3
"OTU13613","S009035",3
"OTU7402","S009035",3
"OTU6708","S009035",3
"OTU15725","S009035",3
"OTU8318","S009035",3
"OTU12830","S009035",3
"OTU5628","S009035",3
"OTU6526","S009035",3
"OTU14801","S009035",3
"OTU16256","S009035",3
"OTU10651","S009035",3
"OTU7619","S009035",3
"OTU14572","S009035",3
"OTU16554","S009035",3
"OTU13333","S009035",1
"OTU13629","S009035",2
"OTU13041","S009035",2
"OTU14256","S009035",2
"OTU16168","S009035",2
"OTU12874","S009035",2
"OTU9749","S009035",2
"OTU14588","S009035",2
"OTU14736","S009035",2
"OTU7913","S009035",2
"OTU12081","S009035",2
"OTU15501","S009035",2
"OTU9326","S009035",2
"OTU12198","S009035",2
"OTU15636","S009035",2
"OTU13083","S009035",2
"OTU12942","S009035",2
"OTU9336","S009035",2
"OTU12981","S009035",2
"OTU13821","S009035",2
"OTU15984","S009035",2
"OTU9436","S009035",2
"OTU15308","S009035",2
"OTU8487","S009035",2
"OTU11073","S009035",2
"OTU12309","S009035",2
"OTU14787","S009035",2
"OTU8409","S009035",2
"OTU8715","S009035",2
"OTU16297","S009035",2
"OTU10354","S009035",2
"OTU9809","S009035",2
"OTU13780","S009035",2
"OTU14267","S009035",2
"OTU17015","S009035",2
"OTU16049","S009035",2
"OTU15698","S009035",2
"OTU13948","S009035",2
"OTU15966","S009035",2
"OTU12557","S009035",2
"OTU11554","S009035",2
"OTU14800","S009035",2
"OTU16444","S009035",2
"OTU16372","S009035",2
"OTU9877","S009035",2
"OTU11367","S009035",2
"OTU9879","S009035",2
"OTU10351","S009035",2
"OTU10284","S009035",2
"OTU8007","S009035",2
"OTU15159","S009035",2
"OTU8282","S009035",2
"OTU10945","S009035",2
"OTU12647","S009035",2
"OTU17091","S009035",2
"OTU9911","S009035",2
"OTU10360","S009035",2
"OTU9640","S009035",2
"OTU9862","S009035",2
"OTU16149","S009035",2
"OTU16159","S009035",2
"OTU9023","S009035",2
"OTU16592","S009035",2
"OTU10308","S009035",2
"OTU1884","S009035",1
"OTU1","S009036",2
"OTU5","S009036",16771
"OTU20","S009036",1
"OTU9","S009036",2
"OTU12","S009036",1
"OTU23","S009036",11
"OTU26","S009036",6
"OTU32","S009036",4
"OTU44","S009036",9
"OTU45","S009036",1
"OTU50","S009036",32
"OTU51","S009036",6
"OTU59","S009036",7
"OTU43","S009036",5
"OTU173","S009036",1
"OTU8911","S009036",1
"OTU164","S009036",1
"OTU166","S009036",241
"OTU176","S009036",3
"OTU1567","S009036",120
"OTU821","S009036",65
"OTU380","S009036",104
"OTU891","S009036",83
"OTU872","S009036",1
"OTU9479","S009036",2
"OTU501","S009036",78
"OTU9657","S009036",2
"OTU823","S009036",75
"OTU777","S009036",72
"OTU689","S009036",72
"OTU13454","S009036",2
"OTU964","S009036",67
"OTU668","S009036",65
"OTU13545","S009036",1
"OTU988","S009036",61
"OTU905","S009036",61
"OTU775","S009036",61
"OTU1057","S009036",59
"OTU850","S009036",59
"OTU893","S009036",58
"OTU996","S009036",59
"OTU1062","S009036",57
"OTU1014","S009036",54
"OTU8517","S009036",1
"OTU935","S009036",56
"OTU1143","S009036",53
"OTU9904","S009036",1
"OTU1025","S009036",52
"OTU862","S009036",52
"OTU1042","S009036",51
"OTU1189","S009036",50
"OTU1052","S009036",51
"OTU1088","S009036",50
"OTU1094","S009036",49
"OTU970","S009036",51
"OTU1111","S009036",47
"OTU1277","S009036",49
"OTU1039","S009036",47
"OTU1184","S009036",47
"OTU1126","S009036",49
"OTU1059","S009036",47
"OTU1103","S009036",46
"OTU1137","S009036",46
"OTU1222","S009036",45
"OTU1123","S009036",46
"OTU1159","S009036",45
"OTU1070","S009036",44
"OTU1258","S009036",43
"OTU1116","S009036",44
"OTU1063","S009036",43
"OTU1286","S009036",43
"OTU1198","S009036",44
"OTU1238","S009036",40
"OTU1282","S009036",43
"OTU1287","S009036",42
"OTU1167","S009036",43
"OTU1372","S009036",41
"OTU1182","S009036",42
"OTU1285","S009036",42
"OTU2016","S009036",41
"OTU1316","S009036",41
"OTU1283","S009036",40
"OTU1180","S009036",40
"OTU1382","S009036",39
"OTU1213","S009036",39
"OTU1443","S009036",34
"OTU1492","S009036",36
"OTU1413","S009036",36
"OTU1233","S009036",35
"OTU1408","S009036",35
"OTU1437","S009036",35
"OTU1487","S009036",33
"OTU1336","S009036",34
"OTU1619","S009036",32
"OTU1578","S009036",32
"OTU1557","S009036",33
"OTU1246","S009036",33
"OTU1356","S009036",30
"OTU16424","S009036",2
"OTU1616","S009036",31
"OTU1617","S009036",31
"OTU1647","S009036",27
"OTU1474","S009036",28
"OTU1718","S009036",29
"OTU1674","S009036",28
"OTU1780","S009036",29
"OTU1608","S009036",15
"OTU1693","S009036",27
"OTU1668","S009036",28
"OTU2179","S009036",27
"OTU2054","S009036",26
"OTU1824","S009036",26
"OTU1756","S009036",26
"OTU1755","S009036",24
"OTU1918","S009036",22
"OTU1766","S009036",23
"OTU1734","S009036",22
"OTU2053","S009036",23
"OTU2161","S009036",21
"OTU1915","S009036",19
"OTU2551","S009036",21
"OTU2412","S009036",20
"OTU2617","S009036",18
"OTU1936","S009036",18
"OTU2149","S009036",16
"OTU2513","S009036",17
"OTU2507","S009036",16
"OTU2367","S009036",17
"OTU2295","S009036",17
"OTU3071","S009036",16
"OTU2536","S009036",17
"OTU2271","S009036",16
"OTU2749","S009036",16
"OTU2899","S009036",10
"OTU3091","S009036",15
"OTU3392","S009036",15
"OTU2380","S009036",15
"OTU2426","S009036",15
"OTU2879","S009036",14
"OTU2379","S009036",14
"OTU2624","S009036",14
"OTU2736","S009036",14
"OTU3577","S009036",13
"OTU2585","S009036",12
"OTU2788","S009036",13
"OTU3815","S009036",13
"OTU4003","S009036",13
"OTU3214","S009036",13
"OTU3694","S009036",10
"OTU3055","S009036",12
"OTU2836","S009036",12
"OTU2830","S009036",11
"OTU3776","S009036",11
"OTU3690","S009036",12
"OTU2886","S009036",11
"OTU3243","S009036",9
"OTU2693","S009036",11
"OTU3304","S009036",10
"OTU3313","S009036",10
"OTU3202","S009036",9
"OTU3537","S009036",9
"OTU3067","S009036",9
"OTU3908","S009036",7
"OTU5977","S009036",8
"OTU3231","S009036",8
"OTU3365","S009036",7
"OTU3328","S009036",8
"OTU3175","S009036",8
"OTU3871","S009036",7
"OTU3564","S009036",7
"OTU5029","S009036",5
"OTU5004","S009036",5
"OTU5894","S009036",3
"OTU12396","S009036",3
"OTU11123","S009036",3
"OTU7050","S009036",3
"OTU16908","S009036",2
"OTU8072","S009036",1
"OTU6","S009037",1
"OTU9","S009037",2
"OTU17","S009037",1
"OTU38","S009037",25342
"OTU62","S009037",1
"OTU63","S009037",1
"OTU208","S009037",1
"OTU9479","S009037",3
"OTU12231","S009037",1
"OTU9657","S009037",1
"OTU13454","S009037",1
"OTU600","S009037",1
"OTU7505","S009037",2
"OTU13545","S009037",2
"OTU9904","S009037",1
"OTU9729","S009037",1
"OTU12614","S009037",1
"OTU16471","S009037",3
"OTU8724","S009037",1
"OTU3409","S009037",16
"OTU4336","S009037",6
"OTU4000","S009037",6
"OTU8536","S009037",3
"OTU9229","S009037",3
"OTU14278","S009037",3
"OTU6774","S009037",3
"OTU7423","S009037",3
"OTU7482","S009037",3
"OTU6695","S009037",3
"OTU11735","S009037",2
"OTU10168","S009037",2
"OTU12603","S009037",2
"OTU7723","S009037",2
"OTU14047","S009037",2
"OTU12762","S009037",2
"OTU12052","S009037",2
"OTU14766","S009037",2
"OTU13404","S009037",2
"OTU15811","S009037",2
"OTU9429","S009037",2
"OTU15948","S009037",2
"OTU13694","S009037",2
"OTU8790","S009037",2
"OTU14036","S009037",2
"OTU17111","S009037",2
"OTU9583","S009037",2
"OTU9677","S009037",2
"OTU13877","S009037",2
"OTU17031","S009037",2
"OTU10580","S009037",2
"OTU8245","S009037",2
"OTU13951","S009037",2
"OTU13883","S009037",2
"OTU14756","S009037",2
"OTU12677","S009037",2
"OTU9636","S009037",2
"OTU14948","S009037",2
"OTU11302","S009037",2
"OTU15081","S009037",2
"OTU16153","S009037",2
"OTU15779","S009037",2
"OTU8062","S009037",2
"OTU7923","S009037",2
"OTU16532","S009037",2
"OTU16569","S009037",2
"OTU13143","S009037",2
"OTU14080","S009037",2
"OTU2","S009038",1
"OTU20","S009038",1
"OTU3","S009038",34167
"OTU38","S009038",1
"OTU52","S009038",1
"OTU2228","S009038",8
"OTU80","S009038",79
"OTU178","S009038",3
"OTU85","S009038",30
"OTU8026","S009038",123
"OTU220","S009038",1
"OTU10094","S009038",107
"OTU6985","S009038",89
"OTU750","S009038",35
"OTU8914","S009038",80
"OTU9479","S009038",2
"OTU12400","S009038",1
"OTU133","S009038",65
"OTU12231","S009038",2
"OTU1428","S009038",34
"OTU13454","S009038",2
"OTU867","S009038",1
"OTU831","S009038",1
"OTU987","S009038",66
"OTU1075","S009038",1
"OTU13545","S009038",1
"OTU894","S009038",1
"OTU1112","S009038",1
"OTU989","S009038",1
"OTU1140","S009038",1
"OTU842","S009038",55
"OTU9904","S009038",1
"OTU1290","S009038",2
"OTU1218","S009038",1
"OTU9729","S009038",1
"OTU1306","S009038",1
"OTU12614","S009038",1
"OTU109","S009038",10
"OTU1177","S009038",1
"OTU1299","S009038",1
"OTU1281","S009038",1
"OTU1325","S009038",1
"OTU1342","S009038",2
"OTU1448","S009038",1
"OTU1525","S009038",35
"OTU1388","S009038",1
"OTU1679","S009038",1
"OTU1409","S009038",1
"OTU1589","S009038",1
"OTU1671","S009038",1
"OTU1656","S009038",1
"OTU2017","S009038",25
"OTU1754","S009038",24
"OTU1925","S009038",24
"OTU1677","S009038",1
"OTU3511","S009038",3
"OTU1934","S009038",20
"OTU3171","S009038",16
"OTU2756","S009038",19
"OTU3100","S009038",15
"OTU2403","S009038",1
"OTU4755","S009038",12
"OTU4734","S009038",11
"OTU4911","S009038",10
"OTU17065","S009038",4
"OTU5040","S009038",5
"OTU2963","S009038",10
"OTU3583","S009038",6
"OTU3637","S009038",9
"OTU3582","S009038",5
"OTU5328","S009038",7
"OTU3292","S009038",8
"OTU3797","S009038",8
"OTU3621","S009038",6
"OTU153","S009038",7
"OTU6447","S009038",2
"OTU6448","S009038",4
"OTU4358","S009038",3
"OTU9795","S009038",1
"OTU198","S009038",6
"OTU14414","S009038",4
"OTU4302","S009038",6
"OTU4789","S009038",3
"OTU5348","S009038",5
"OTU11449","S009038",2
"OTU4886","S009038",4
"OTU5496","S009038",5
"OTU5333","S009038",2
"OTU4376","S009038",2
"OTU6219","S009038",2
"OTU6831","S009038",3
"OTU5553","S009038",2
"OTU4437","S009038",3
"OTU12510","S009038",3
"OTU6842","S009038",5
"OTU5384","S009038",5
"OTU7350","S009038",5
"OTU7655","S009038",1
"OTU7704","S009038",4
"OTU6907","S009038",2
"OTU15505","S009038",2
"OTU9356","S009038",3
"OTU11083","S009038",3
"OTU5491","S009038",3
"OTU12862","S009038",1
"OTU6531","S009038",3
"OTU4859","S009038",3
"OTU5309","S009038",2
"OTU4864","S009038",4
"OTU12135","S009038",3
"OTU13256","S009038",2
"OTU11720","S009038",3
"OTU13658","S009038",2
"OTU1725","S009038",1
"OTU11975","S009038",1
"OTU9782","S009038",3
"OTU5552","S009038",4
"OTU5523","S009038",3
"OTU6313","S009038",2
"OTU13971","S009038",4
"OTU4724","S009038",4
"OTU7083","S009038",4
"OTU10835","S009038",3
"OTU16190","S009038",3
"OTU11056","S009038",3
"OTU5355","S009038",1
"OTU5738","S009038",1
"OTU10099","S009038",1
"OTU10219","S009038",2
"OTU4680","S009038",4
"OTU5755","S009038",1
"OTU9510","S009038",2
"OTU4741","S009038",4
"OTU6776","S009038",2
"OTU13811","S009038",2
"OTU6628","S009038",2
"OTU5066","S009038",1
"OTU10017","S009038",3
"OTU13016","S009038",3
"OTU10906","S009038",3
"OTU8118","S009038",3
"OTU5115","S009038",3
"OTU11401","S009038",2
"OTU4925","S009038",3
"OTU10515","S009038",4
"OTU12619","S009038",3
"OTU6184","S009038",3
"OTU5533","S009038",2
"OTU7586","S009038",2
"OTU7557","S009038",2
"OTU9210","S009038",2
"OTU15867","S009038",1
"OTU8939","S009038",1
"OTU7439","S009038",3
"OTU5636","S009038",2
"OTU14083","S009038",2
"OTU12773","S009038",2
"OTU14558","S009038",1
"OTU14418","S009038",1
"OTU13649","S009038",2
"OTU12535","S009038",1
"OTU13285","S009038",2
"OTU5621","S009038",2
"OTU7092","S009038",2
"OTU14246","S009038",2
"OTU7643","S009038",2
"OTU7671","S009038",2
"OTU7943","S009038",2
"OTU13563","S009038",1
"OTU6412","S009038",3
"OTU6718","S009038",2
"OTU12722","S009038",1
"OTU14622","S009038",1
"OTU5774","S009038",1
"OTU15475","S009038",2
"OTU6841","S009038",2
"OTU7883","S009038",3
"OTU13000","S009038",3
"OTU7091","S009038",2
"OTU12550","S009038",2
"OTU14711","S009038",1
"OTU11021","S009038",3
"OTU13336","S009038",2
"OTU6964","S009038",3
"OTU12136","S009038",2
"OTU13209","S009038",2
"OTU9000","S009038",2
"OTU6117","S009038",1
"OTU12201","S009038",3
"OTU10888","S009038",2
"OTU11012","S009038",1
"OTU8751","S009038",2
"OTU6363","S009038",3
"OTU8331","S009038",1
"OTU8810","S009038",3
"OTU7191","S009038",2
"OTU12859","S009038",3
"OTU6308","S009038",2
"OTU8905","S009038",2
"OTU12631","S009038",3
"OTU13255","S009038",2
"OTU8165","S009038",3
"OTU9614","S009038",2
"OTU11963","S009038",2
"OTU10406","S009038",3
"OTU7473","S009038",1
"OTU8170","S009038",3
"OTU8928","S009038",3
"OTU5972","S009038",2
"OTU7712","S009038",3
"OTU6352","S009038",3
"OTU6765","S009038",2
"OTU5771","S009038",3
"OTU7065","S009038",1
"OTU8114","S009038",1
"OTU8215","S009038",2
"OTU10916","S009038",1
"OTU6141","S009038",3
"OTU10002","S009038",1
"OTU13151","S009038",3
"OTU7255","S009038",2
"OTU15572","S009038",3
"OTU12990","S009038",1
"OTU10101","S009038",2
"OTU7075","S009038",3
"OTU7677","S009038",3
"OTU10287","S009038",2
"OTU14907","S009038",3
"OTU6311","S009038",1
"OTU9884","S009038",2
"OTU13557","S009038",2
"OTU5594","S009038",1
"OTU6548","S009038",1
"OTU6209","S009038",2
"OTU7562","S009038",3
"OTU6587","S009038",2
"OTU6845","S009038",1
"OTU6926","S009038",2
"OTU15324","S009038",2
"OTU7103","S009038",2
"OTU7047","S009038",1
"OTU7114","S009038",2
"OTU14483","S009038",1
"OTU13264","S009038",2
"OTU8762","S009038",1
"OTU8917","S009038",2
"OTU9266","S009038",2
"OTU9005","S009038",1
"OTU14160","S009038",2
"OTU14513","S009038",1
"OTU8987","S009038",1
"OTU13659","S009038",2
"OTU14343","S009038",1
"OTU16786","S009038",2
"OTU14535","S009038",2
"OTU14928","S009038",2
"OTU9217","S009038",2
"OTU13547","S009038",1
"OTU9164","S009038",1
"OTU14845","S009038",1
"OTU14493","S009038",2
"OTU9127","S009038",2
"OTU7837","S009038",2
"OTU14701","S009038",2
"OTU8599","S009038",2
"OTU8640","S009038",1
"OTU9590","S009038",2
"OTU12022","S009038",2
"OTU14056","S009038",2
"OTU12948","S009038",1
"OTU12062","S009038",2
"OTU8556","S009038",1
"OTU9605","S009038",1
"OTU12486","S009038",1
"OTU11867","S009038",1
"OTU17061","S009038",2
"OTU14409","S009038",2
"OTU8164","S009038",2
"OTU11300","S009038",2
"OTU8984","S009038",2
"OTU8381","S009038",2
"OTU12694","S009038",2
"OTU14319","S009038",2
"OTU15358","S009038",2
"OTU11380","S009038",2
"OTU12652","S009038",1
"OTU15515","S009038",1
"OTU7934","S009038",2
"OTU16520","S009038",2
"OTU11394","S009038",2
"OTU15683","S009038",2
"OTU15661","S009038",2
"OTU9421","S009038",2
"OTU12190","S009038",1
"OTU12131","S009038",2
"OTU12208","S009038",2
"OTU13870","S009038",2
"OTU13644","S009038",1
"OTU8430","S009038",2
"OTU9053","S009038",2
"OTU7708","S009038",2
"OTU9445","S009038",2
"OTU16720","S009038",2
"OTU13668","S009038",2
"OTU16933","S009038",2
"OTU6205","S009038",1
"OTU13706","S009038",2
"OTU8799","S009038",2
"OTU13760","S009038",1
"OTU14229","S009038",1
"OTU8746","S009038",2
"OTU12010","S009038",2
"OTU8602","S009038",2
"OTU16234","S009038",1
"OTU11222","S009038",1
"OTU12482","S009038",2
"OTU8643","S009038",2
"OTU12938","S009038",2
"OTU13215","S009038",1
"OTU9481","S009038",2
"OTU13832","S009038",1
"OTU12590","S009038",1
"OTU13790","S009038",1
"OTU13609","S009038",2
"OTU8136","S009038",1
"OTU14520","S009038",1
"OTU8048","S009038",2
"OTU8047","S009038",2
"OTU10989","S009038",1
"OTU14132","S009038",1
"OTU8742","S009038",2
"OTU15750","S009038",1
"OTU8180","S009038",1
"OTU15532","S009038",1
"OTU10244","S009038",1
"OTU14565","S009038",2
"OTU13904","S009038",2
"OTU14796","S009038",2
"OTU11618","S009038",2
"OTU10946","S009038",2
"OTU16484","S009038",2
"OTU16019","S009038",2
"OTU12059","S009038",2
"OTU8615","S009038",1
"OTU8611","S009038",1
"OTU12289","S009038",1
"OTU9352","S009038",2
"OTU9710","S009038",1
"OTU8626","S009038",2
"OTU16196","S009038",2
"OTU11081","S009038",1
"OTU16054","S009038",2
"OTU14171","S009038",1
"OTU12444","S009038",1
"OTU13533","S009038",2
"OTU15264","S009038",1
"OTU8301","S009038",1
"OTU13488","S009038",1
"OTU14750","S009038",2
"OTU11619","S009038",2
"OTU14757","S009038",1
"OTU14391","S009038",2
"OTU15983","S009038",1
"OTU15762","S009038",2
"OTU16932","S009038",2
"OTU9744","S009038",2
"OTU9215","S009038",1
"OTU14328","S009038",1
"OTU10650","S009038",2
"OTU10903","S009038",2
"OTU16355","S009038",2
"OTU11275","S009038",2
"OTU10880","S009038",2
"OTU10426","S009038",2
"OTU16446","S009038",2
"OTU10349","S009038",1
"OTU12962","S009038",2
"OTU15111","S009038",2
"OTU12702","S009038",1
"OTU15000","S009038",2
"OTU13974","S009038",2
"OTU16717","S009038",2
"OTU11765","S009038",2
"OTU13035","S009038",2
"OTU7798","S009038",2
"OTU16338","S009038",2
"OTU9842","S009038",1
"OTU10865","S009038",2
"OTU8723","S009038",1
"OTU11526","S009038",2
"OTU11119","S009038",2
"OTU9518","S009038",1
"OTU10146","S009038",2
"OTU10037","S009038",2
"OTU13564","S009038",2
"OTU15153","S009038",2
"OTU14529","S009038",2
"OTU10385","S009038",2
"OTU11692","S009038",1
"OTU15086","S009038",2
"OTU10115","S009038",2
"OTU11600","S009038",1
"OTU10564","S009038",2
"OTU13835","S009038",2
"OTU10579","S009038",2
"OTU11028","S009038",2
"OTU8965","S009038",2
"OTU16692","S009038",2
"OTU10459","S009038",2
"OTU10451","S009038",2
"OTU16690","S009038",2
"OTU13833","S009038",2
"OTU12534","S009038",2
"OTU14827","S009038",1
"OTU9771","S009038",2
"OTU10716","S009038",2
"OTU12621","S009038",2
"OTU11635","S009038",2
"OTU17016","S009038",2
"OTU9165","S009038",2
"OTU15271","S009038",2
"OTU10166","S009038",2
"OTU8714","S009038",1
"OTU7868","S009038",1
"OTU16501","S009038",1
"OTU13417","S009038",1
"OTU10293","S009038",1
"OTU9651","S009038",1
"OTU11013","S009038",2
"OTU8783","S009038",2
"OTU13477","S009038",2
"OTU15032","S009038",2
"OTU3631","S009038",1
"OTU3006","S009038",1
"OTU12121","S009038",1
"OTU4913","S009038",1
"OTU15758","S009038",1
"OTU16175","S009038",1
"OTU15819","S009038",1
"OTU16397","S009038",1
"OTU12613","S009038",1
"OTU4","S009039",1
"OTU2","S009039",39216
"OTU3","S009039",1
"OTU24","S009039",2
"OTU23","S009039",1
"OTU30","S009039",1
"OTU33","S009039",1
"OTU39","S009039",4
"OTU52","S009039",1
"OTU58","S009039",1
"OTU43","S009039",1
"OTU67","S009039",1
"OTU12091","S009039",512
"OTU86","S009039",1
"OTU278","S009039",106
"OTU12400","S009039",2
"OTU12231","S009039",2
"OTU3444","S009039",74
"OTU13454","S009039",1
"OTU7505","S009039",3
"OTU13545","S009039",2
"OTU10710","S009039",30
"OTU8839","S009039",1
"OTU9904","S009039",2
"OTU1566","S009039",34
"OTU9450","S009039",20
"OTU8724","S009039",1
"OTU3044","S009039",10
"OTU3767","S009039",9
"OTU4082","S009039",6
"OTU3593","S009039",5
"OTU5059","S009039",3
"OTU4330","S009039",3
"OTU4091","S009039",7
"OTU4687","S009039",5
"OTU6770","S009039",3
"OTU4652","S009039",3
"OTU4071","S009039",3
"OTU3820","S009039",2
"OTU7595","S009039",4
"OTU6227","S009039",2
"OTU5288","S009039",4
"OTU5213","S009039",6
"OTU4264","S009039",5
"OTU3757","S009039",4
"OTU5107","S009039",2
"OTU4538","S009039",3
"OTU4411","S009039",2
"OTU7445","S009039",3
"OTU11646","S009039",2
"OTU5033","S009039",4
"OTU4908","S009039",3
"OTU6338","S009039",3
"OTU5039","S009039",4
"OTU5299","S009039",3
"OTU5460","S009039",3
"OTU7692","S009039",3
"OTU5086","S009039",2
"OTU4370","S009039",3
"OTU6517","S009039",3
"OTU7498","S009039",4
"OTU5451","S009039",2
"OTU8410","S009039",2
"OTU13997","S009039",1
"OTU16639","S009039",3
"OTU14959","S009039",3
"OTU5670","S009039",4
"OTU6572","S009039",3
"OTU5824","S009039",1
"OTU4414","S009039",2
"OTU12885","S009039",3
"OTU4828","S009039",2
"OTU9528","S009039",4
"OTU6576","S009039",4
"OTU5231","S009039",3
"OTU7667","S009039",4
"OTU7774","S009039",1
"OTU4679","S009039",2
"OTU6873","S009039",3
"OTU9946","S009039",4
"OTU5747","S009039",2
"OTU7493","S009039",3
"OTU5113","S009039",2
"OTU5914","S009039",3
"OTU6524","S009039",4
"OTU5789","S009039",3
"OTU7166","S009039",3
"OTU6764","S009039",3
"OTU6279","S009039",3
"OTU6385","S009039",3
"OTU9244","S009039",2
"OTU6360","S009039",1
"OTU16906","S009039",2
"OTU6358","S009039",2
"OTU6154","S009039",1
"OTU8674","S009039",1
"OTU5831","S009039",2
"OTU7411","S009039",3
"OTU11874","S009039",1
"OTU6619","S009039",1
"OTU7101","S009039",3
"OTU8107","S009039",3
"OTU6137","S009039",3
"OTU7164","S009039",3
"OTU6949","S009039",2
"OTU7906","S009039",2
"OTU15625","S009039",3
"OTU12026","S009039",2
"OTU6668","S009039",2
"OTU6246","S009039",2
"OTU16710","S009039",2
"OTU9487","S009039",1
"OTU5736","S009039",1
"OTU6763","S009039",3
"OTU13772","S009039",2
"OTU14347","S009039",1
"OTU13228","S009039",2
"OTU9703","S009039",2
"OTU15150","S009039",3
"OTU13589","S009039",3
"OTU11389","S009039",2
"OTU8049","S009039",3
"OTU10869","S009039",2
"OTU10707","S009039",3
"OTU7196","S009039",3
"OTU16166","S009039",2
"OTU11929","S009039",3
"OTU7082","S009039",2
"OTU7761","S009039",3
"OTU5699","S009039",3
"OTU6495","S009039",3
"OTU5034","S009039",2
"OTU15533","S009039",2
"OTU15098","S009039",2
"OTU6884","S009039",3
"OTU10402","S009039",3
"OTU6469","S009039",3
"OTU10603","S009039",1
"OTU6707","S009039",2
"OTU6883","S009039",2
"OTU8237","S009039",1
"OTU13516","S009039",2
"OTU8338","S009039",2
"OTU5793","S009039",2
"OTU6616","S009039",2
"OTU8202","S009039",3
"OTU5906","S009039",1
"OTU7492","S009039",2
"OTU9610","S009039",2
"OTU7499","S009039",1
"OTU7807","S009039",2
"OTU16773","S009039",2
"OTU10290","S009039",2
"OTU9201","S009039",2
"OTU10846","S009039",2
"OTU10673","S009039",1
"OTU8242","S009039",2
"OTU16187","S009039",1
"OTU14526","S009039",2
"OTU13442","S009039",2
"OTU11712","S009039",2
"OTU8561","S009039",2
"OTU8558","S009039",1
"OTU12492","S009039",2
"OTU14891","S009039",2
"OTU13431","S009039",1
"OTU12425","S009039",1
"OTU14570","S009039",1
"OTU8976","S009039",1
"OTU14309","S009039",1
"OTU16856","S009039",2
"OTU8920","S009039",2
"OTU11452","S009039",2
"OTU13584","S009039",1
"OTU11395","S009039",1
"OTU12882","S009039",1
"OTU15858","S009039",2
"OTU10994","S009039",1
"OTU9447","S009039",1
"OTU8465","S009039",2
"OTU11661","S009039",2
"OTU8483","S009039",1
"OTU16987","S009039",2
"OTU17028","S009039",2
"OTU8450","S009039",1
"OTU13747","S009039",2
"OTU8852","S009039",2
"OTU14887","S009039",1
"OTU12008","S009039",2
"OTU14873","S009039",2
"OTU14909","S009039",2
"OTU11799","S009039",1
"OTU8832","S009039",1
"OTU16125","S009039",2
"OTU14590","S009039",2
"OTU10381","S009039",1
"OTU8869","S009039",1
"OTU11778","S009039",2
"OTU14188","S009039",2
"OTU8074","S009039",1
"OTU14419","S009039",2
"OTU8023","S009039",1
"OTU8028","S009039",2
"OTU9566","S009039",2
"OTU12497","S009039",1
"OTU14073","S009039",2
"OTU9541","S009039",2
"OTU8443","S009039",2
"OTU14567","S009039",2
"OTU9569","S009039",1
"OTU11139","S009039",2
"OTU11172","S009039",2
"OTU9688","S009039",1
"OTU9672","S009039",2
"OTU8239","S009039",1
"OTU11424","S009039",2
"OTU8792","S009039",2
"OTU9320","S009039",1
"OTU16063","S009039",1
"OTU11180","S009039",2
"OTU15937","S009039",2
"OTU10277","S009039",2
"OTU10270","S009039",2
"OTU11080","S009039",2
"OTU15720","S009039",2
"OTU16212","S009039",1
"OTU8234","S009039",1
"OTU16319","S009039",2
"OTU12542","S009039",2
"OTU13740","S009039",1
"OTU11715","S009039",2
"OTU14702","S009039",1
"OTU17075","S009039",2
"OTU10068","S009039",2
"OTU15485","S009039",1
"OTU10427","S009039",2
"OTU16638","S009039",2
"OTU12968","S009039",1
"OTU10755","S009039",2
"OTU9872","S009039",2
"OTU9357","S009039",2
"OTU15443","S009039",2
"OTU15136","S009039",1
"OTU12729","S009039",2
"OTU9634","S009039",2
"OTU10936","S009039",1
"OTU11288","S009039",2
"OTU8207","S009039",2
"OTU10073","S009039",1
"OTU10120","S009039",2
"OTU13779","S009039",2
"OTU10019","S009039",2
"OTU9070","S009039",2
"OTU10530","S009039",2
"OTU14938","S009039",2
"OTU10225","S009039",2
"OTU8286","S009039",2
"OTU10629","S009039",2
"OTU14589","S009039",2
"OTU9945","S009039",2
"OTU15854","S009039",2
"OTU10458","S009039",2
"OTU12278","S009039",2
"OTU14018","S009039",2
"OTU16192","S009039",1
"OTU14105","S009039",1
"OTU9241","S009039",1
"OTU8203","S009039",2
"OTU9239","S009039",2
"OTU9550","S009039",2
"OTU14280","S009039",2
"OTU7814","S009039",1
"OTU11264","S009039",2
"OTU9873","S009039",2
"OTU10688","S009039",1
"OTU9949","S009039",1
"OTU1","S009044",1
"OTU3","S009044",1
"OTU24","S009044",1
"OTU49","S009044",23229
"OTU31","S009044",2
"OTU45","S009044",78
"OTU52","S009044",48
"OTU80","S009044",1
"OTU175","S009044",1
"OTU524","S009044",2
"OTU325","S009044",1
"OTU268","S009044",1
"OTU307","S009044",2
"OTU294","S009044",2
"OTU9479","S009044",1
"OTU12400","S009044",3
"OTU365","S009044",1
"OTU303","S009044",1
"OTU464","S009044",1
"OTU12231","S009044",1
"OTU489","S009044",1
"OTU738","S009044",2
"OTU646","S009044",2
